entry_time,exit_time,direction,entry_price,exit_price,sl_price,tp_price,size_usd,pnl,pnl_pct,exit_reason
2024-07-10 12:30:00,2024-07-14 05:00:00,short,57951.6,60169.00905215524,60169.00905215524,53559.750116971285,233.77765805227654,-9.13208481939199,-3.826312046872291,SL
2024-07-14 10:30:00,2024-07-15 16:30:00,long,60000.1,63468.00465787382,58229.06558366073,63468.00465787382,293.76440751925804,16.744076128064805,5.779831463403927,TP
2024-07-15 20:15:00,2024-07-20 17:15:00,long,63563.5,67540.06298752203,61353.51701405466,67540.06298752203,263.84584880429713,16.29524592381044,6.256047869488045,TP
2024-07-20 21:00:00,2024-07-27 13:30:00,short,67050.0,68904.33824991199,68904.33824991199,63451.96592111872,349.3730775850614,-9.941778271992717,-2.765605145282611,SL
2024-07-27 18:00:00,2024-07-27 20:15:00,long,68672.9,66696.78392136423,66696.78392136423,72431.69578336987,325.41350164514336,-9.624357263081002,-2.8775777324618086,SL
2024-07-27 20:15:00,2024-07-31 19:45:00,long,67306.8,65121.046848792415,65121.046848792415,71532.96751312917,279.45933200929073,-9.298863209479888,-3.2474477336726566,SL
2024-08-01 06:45:00,2024-08-03 18:30:00,short,64204.5,60107.3254022296,66392.25232851646,60107.3254022296,258.14803272655615,16.26705526649835,6.381444599319981,TP
2024-08-04 01:00:00,2024-08-05 00:45:00,short,60552.8,55662.18164550351,63004.99759741498,55662.18164550351,229.2608372636495,18.333113418165823,8.076618016832409,TP
2024-08-05 14:30:00,2024-08-08 14:45:00,short,54123.2,58727.796568861915,58727.796568861915,45110.71597852373,115.59442117013707,-9.926810445064095,-8.507620703990003,SL
2024-08-09 00:45:00,2024-08-15 18:15:00,long,61187.1,57569.768889515646,57569.768889515646,68187.31784796609,161.310268077033,-9.665578809237688,-5.911917888712413,SL
2024-08-16 06:30:00,2024-08-23 19:15:00,long,58371.1,63719.899511612246,55649.109378587964,63719.899511612246,198.28579229409314,18.011166846844258,9.163437919813482,TP
2024-08-24 16:30:00,2024-08-27 21:45:00,short,64156.9,60456.782773352985,66101.48000917118,60456.782773352985,322.8959716081361,18.364044137318004,5.767294284242251,TP
2024-08-28 06:15:00,2024-09-01 14:00:00,long,59195.3,57167.030443896474,57167.030443896474,63204.75895079018,301.7105533926582,-10.579188002737926,-3.426403035551013,SL
2024-09-01 14:00:00,2024-09-06 15:15:00,short,57476.4,54038.713488230314,59845.8636745053,54038.713488230314,243.06725995298513,14.343496394089119,5.98104006473907,TP
2024-09-08 00:15:00,2024-09-09 16:00:00,short,54040.0,55888.02410181674,55888.02410181674,50395.26798373453,305.6012447199935,-10.695229807540331,-3.4197337191279487,SL
2024-09-10 07:30:00,2024-09-17 15:00:00,long,57152.3,60797.63479699816,55317.9369804667,60797.63479699816,315.61180402885,19.878121075858907,6.378281883665496,TP
2024-09-17 19:45:00,2024-09-19 16:45:00,long,59946.0,63651.86032768504,57923.1647352235,63651.86032768504,317.8681563771273,19.396307519277922,6.1819976773847145,TP
2024-09-19 20:45:00,2024-10-01 20:15:00,long,62996.4,60989.58752605054,60989.58752605054,66890.28117882957,354.9764419186383,-11.592105928927142,-3.1855986595257186,SL
2024-10-02 00:15:00,2024-10-06 16:00:00,short,60948.1,62818.18544555787,62818.18544555787,57386.88378559879,357.20999608271904,-11.246129594390593,-3.068324435967444,SL
2024-10-07 06:00:00,2024-10-08 07:15:00,long,63458.8,62090.285966240466,62090.285966240466,66032.97522331639,492.59371935845115,-11.017052685179461,-2.156539414170354,SL
2024-10-08 09:45:00,2024-10-09 19:15:00,long,62512.3,60925.241946309514,60925.241946309514,65626.22846510488,405.4078103244664,-10.616792377396889,-2.5387932513929083,SL
2024-10-10 02:45:00,2024-10-11 15:45:00,short,60851.5,62403.73277682121,62403.73277682121,57793.22982901863,391.0048669758962,-10.286766251396125,-2.550853761733421,SL
2024-10-11 23:00:00,2024-10-14 14:15:00,long,62620.3,66023.78783443462,60761.91907874521,66023.78783443462,325.6854913069552,17.440845683876532,5.435119018009529,TP
2024-10-15 05:30:00,2024-10-18 14:30:00,long,65281.7,68579.89440927122,63569.835454566804,68579.89440927122,388.54016472693877,19.319186680224096,5.052249572653932,TP
2024-10-20 00:00:00,2024-10-23 16:15:00,short,68413.5,65890.7567223124,69702.38516706537,65890.7567223124,571.5695675044476,20.619334261037345,3.6874933714655644,TP
2024-10-24 00:45:00,2024-10-29 02:00:00,long,67423.4,70582.3201410304,65533.561958286205,70582.3201410304,406.2426163783251,18.708278969697215,4.6851985231097935,TP
2024-10-29 08:15:00,2024-11-01 01:45:00,long,71096.3,69446.1396978928,69446.1396978928,74292.1516231625,514.7728924500043,-12.359807052078585,-2.3210213500663293,SL
2024-11-01 10:30:00,2024-11-06 02:15:00,short,69845.9,71696.7310042278,71696.7310042278,66168.8055738201,436.89541040499415,-11.92671085488022,-2.6498778084723695,SL
2024-11-06 18:30:00,2024-11-10 04:30:00,short,75009.2,78043.69036762086,78043.69036762086,68984.37649856863,277.33082215894217,-11.441257858636973,-4.045490909942865,SL
2024-11-10 16:00:00,2024-11-11 10:00:00,short,79709.5,82098.20571322402,82098.20571322402,75103.43223930242,362.92997887937344,-11.166499448254209,-2.996764141318181,SL
2024-11-11 13:15:00,2024-11-11 21:15:00,long,81893.3,87644.23123302919,78861.43616011231,87644.23123302919,284.7259848279439,19.767011936353384,7.022468545081449,TP
2024-11-12 10:00:00,2024-11-21 03:30:00,long,87951.1,95916.76850996814,83521.28209505344,95916.76850996814,221.0615862684292,19.84454121390168,9.056928804720048,TP
2024-11-21 13:30:00,2024-11-25 21:30:00,long,97532.8,94124.77409471241,94124.77409471241,104278.66166205802,335.6816231906274,-11.998052374763235,-3.4942356881865297,SL
2024-11-26 01:30:00,2024-11-29 14:45:00,short,94527.5,97935.0798147386,97935.0798147386,88152.36274132135,315.39587088242376,-11.621882201673776,-3.6048555338272927,SL
2024-11-29 20:15:00,2024-12-02 17:45:00,long,97531.9,94577.23271654305,94577.23271654305,103360.28394834211,363.79398936424167,-11.311944230409015,-3.0294368134496996,SL
2024-12-02 17:45:00,2024-12-04 20:00:00,short,94650.8,98044.29946378796,98044.29946378796,89257.00204466947,297.92764988485925,-10.91989283191324,-3.585283445874686,SL
2024-12-05 01:15:00,2024-12-05 22:15:00,long,98450.0,94886.88204964396,94886.88204964396,105611.53800129473,286.0828011646412,-10.58282016797967,-3.619215795181353,SL
2024-12-05 22:30:00,2024-12-16 00:30:00,long,96253.3,106141.41082568781,90063.37559467515,106141.41082568781,156.06705822789252,15.907930351436177,10.27300967934378,TP
2024-12-16 05:30:00,2024-12-18 20:00:00,long,104964.3,102039.32631063693,102039.32631063693,110495.60445858641,377.290204039417,-10.815539395783185,-2.786636684437543,SL
2024-12-19 08:15:00,2024-12-20 09:45:00,short,101709.9,95002.32044283695,105088.59880494155,95002.32044283695,306.72952759939716,19.982860717006393,6.594814818580143,TP
2024-12-20 15:30:00,2024-12-30 14:30:00,long,97196.2,92165.12067140911,92165.12067140911,107133.90584650612,208.42908376646352,-10.95547013920152,-5.176209901818062,SL
2024-12-30 17:45:00,2025-01-02 09:45:00,short,93800.0,96500.16017304975,96500.16017304975,88555.68963408527,363.368772501881,-10.750757786013809,-2.8786355789442957,SL
2025-01-02 14:15:00,2025-01-06 15:15:00,long,96447.6,101466.9270712209,93847.29342562053,101466.9270712209,376.01005045268465,19.26751118467085,5.2042011115060305,TP
2025-01-08 15:00:00,2025-01-13 14:30:00,short,95128.6,89750.6589654269,98702.21280312388,89750.6589654269,285.24543312662416,15.897691343806866,5.653337728688429,TP
2025-01-13 15:15:00,2025-01-14 08:15:00,short,92178.1,95670.76294002385,95670.76294002385,86003.48197602571,295.39152315010693,-11.428809328806304,-3.789037678172847,SL
2025-01-14 12:15:00,2025-01-17 10:30:00,long,96141.6,102459.69313897713,92850.81341765498,102459.69313897713,316.9761810698721,20.576996399776714,6.5716538303680485,TP
2025-01-17 22:15:00,2025-01-19 22:45:00,long,104552.3,101260.73534677451,101260.73534677451,110824.61465862748,364.2325937209393,-11.758327797392083,-3.1482470048248485,SL
2025-01-20 00:30:00,2025-01-20 06:45:00,long,100730.1,108725.62088319608,95808.28234801418,108725.62088319608,227.4634575085169,17.87309742784319,7.9375686941600145,TP
2025-01-20 06:45:00,2025-01-20 17:30:00,long,107554.0,100162.7451406175,100162.7451406175,117401.41224868207,169.53081876307388,-11.786009466339323,-6.872133867064456,SL
2025-01-21 14:45:00,2025-02-03 01:45:00,short,103264.7,92258.46276082423,108957.03030008332,92258.46276082423,204.9356008833842,21.67865448115311,10.658276486714016,TP
2025-02-03 08:15:00,2025-02-03 15:45:00,short,95340.9,99230.54068123976,99230.54068123976,87703.38299271026,292.8428297053276,-12.18143842553754,-4.079718862775327,SL
2025-02-04 05:30:00,2025-02-18 18:00:00,long,98715.1,93830.5247630884,93830.5247630884,107459.47343626842,234.06144692718775,-11.768970166548902,-4.948154068538257,SL
2025-02-18 23:45:00,2025-02-20 14:15:00,short,95622.0,97748.4362958113,97748.4362958113,91301.26880909993,504.93219781863047,-11.632597662265589,-2.2237939969999636,SL
2025-02-20 14:45:00,2025-02-21 20:45:00,long,96918.0,94843.17559251298,94843.17559251298,100875.39200054947,508.2050502302867,-11.286238014326946,-2.140803986346206,SL
2025-02-23 23:15:00,2025-02-24 22:45:00,short,95800.0,92562.87523209554,97523.03568558415,92562.87523209554,586.0796309203176,19.335028667043133,3.3790446429065355,TP
2025-02-25 15:45:00,2025-02-26 18:30:00,long,87206.9,83653.37758126199,83653.37758126199,93860.7776521926,272.9235469653416,-11.339476531296475,-4.074817954471502,SL
2025-02-27 07:00:00,2025-02-28 08:45:00,short,86080.0,78264.989649387,90105.01996315176,78264.989649387,230.56394178842203,20.747932577455067,9.078775964931454,TP
2025-02-28 14:00:00,2025-03-02 15:15:00,short,81911.5,86850.5930882456,86850.5930882456,72412.02838312226,189.11749099145342,-11.55468536790212,-6.029792017293788,SL
2025-03-02 15:15:00,2025-03-02 17:30:00,long,86376.8,93600.28756420634,81595.60495437216,93600.28756420634,199.75063652554115,16.54487295500315,8.362763571012518,TP
2025-03-03 06:00:00,2025-03-04 01:30:00,short,92935.8,84317.57398164054,97443.29325328807,84317.57398164054,238.2025334463552,21.898700360681538,9.273311273330043,TP
2025-03-04 14:30:00,2025-03-05 10:30:00,short,84036.1,90018.24936061318,90018.24936061318,73850.9679248026,171.52457994239714,-12.347277677496354,-7.118547101320943,SL
2025-03-05 14:30:00,2025-03-09 13:45:00,long,89308.6,83565.09733470135,83565.09733470135,99910.39263518385,184.10048819183748,-11.986920073771014,-6.431074572100173,SL
2025-03-09 21:00:00,2025-03-19 23:15:00,short,82535.9,86754.91862881441,86754.91862881441,74779.52236797642,224.58179571983362,-11.65969751758028,-5.111737593961437,SL
2025-03-20 13:45:00,2025-03-24 14:15:00,short,85470.1,88470.9909220472,88470.9909220472,80086.3853557361,317.0067987455404,-11.383846594473438,-3.5110417819181188,SL
2025-03-24 20:00:00,2025-03-25 03:45:00,long,88400.6,86289.55695081901,86289.55695081901,92188.09654816921,451.78132704640433,-11.150150819279926,-2.388041539515565,SL
2025-03-25 05:30:00,2025-03-28 14:00:00,long,86638.4,84716.89510945401,84716.89510945401,90434.225084901,471.36856394956516,-10.831316084224056,-2.2178443860297334,SL
2025-03-29 08:30:00,2025-04-02 13:45:00,short,83835.9,85921.57288231362,85921.57288231362,79684.25387608392,407.157545706733,-10.455007787103069,-2.487804010350723,SL
2025-04-02 13:45:00,2025-04-02 20:00:00,short,85184.0,87609.19821786936,87609.19821786936,80387.08064394318,344.769655930345,-10.091447241668869,-2.8470114315709028,SL
2025-04-02 21:00:00,2025-04-06 22:00:00,short,84505.8,78302.96647360406,87970.64410411337,78302.96647360406,232.01454236255984,16.844551762917018,7.340127572777188,TP
2025-04-07 08:30:00,2025-04-07 14:15:00,short,76598.8,80065.2900836245,80065.2900836245,69972.48119680703,221.3720414611161,-10.19532228573093,-4.525514869194415,SL
2025-04-07 14:15:00,2025-04-12 14:00:00,short,78117.5,84701.88873846829,84701.88873846829,70410.63253989223,115.22795839866272,-9.80454735070904,-8.42882675260766,SL
2025-04-13 00:00:00,2025-04-22 21:15:00,long,85414.5,91756.21282457236,82136.91765114247,91756.21282457236,245.44105929628864,18.026744090622646,7.424632614570545,TP
2025-04-23 10:15:00,2025-05-08 02:15:00,long,93595.7,98525.36508115284,90931.29872637393,98525.36508115284,349.8431247354074,18.146286487196488,5.266978163690039,TP
2025-05-08 14:30:00,2025-05-08 21:15:00,long,99581.0,104164.48509176401,97259.54437587358,104164.48509176401,450.55395608153344,20.377522317857448,4.602770701001209,TP
2025-05-09 10:30:00,2025-05-21 14:45:00,long,103229.7,108539.15607815259,100480.74003478623,108539.15607815259,417.3839641046718,21.133575783127387,5.143341575295283,TP
2025-05-21 17:15:00,2025-05-22 02:30:00,short,106923.9,110954.79945570146,110954.79945570146,100458.59083854836,311.6481676350972,-11.998070957941035,-3.769876945847904,SL
2025-05-23 03:30:00,2025-05-23 12:00:00,long,111087.7,107953.12389479608,107953.12389479608,117200.9802337865,403.6133432262258,-11.711700969675707,-2.8217130296188655,SL
2025-05-23 12:30:00,2025-05-29 23:45:00,long,108539.8,105247.32335190247,105247.32335190247,115078.28246123504,363.8609318406259,-11.328548011476956,-3.0334279666053723,SL
2025-05-30 00:15:00,2025-06-05 20:45:00,short,106018.7,100622.3494633248,108808.12134753178,100622.3494633248,406.58825017466944,20.370066373770573,5.089998780097466,TP
2025-06-06 12:30:00,2025-06-09 19:00:00,long,103650.3,108538.57525783003,101191.15619940734,108538.57525783003,476.6499000985086,22.098073900283453,4.716122633345034,TP
2025-06-10 01:00:00,2025-06-12 04:15:00,long,109725.0,107609.02420626298,107609.02420626298,113897.26911199141,620.7958402363163,-12.468283706070821,-1.9284354465591396,SL
2025-06-12 08:00:00,2025-06-13 00:15:00,short,107691.0,103580.84101119034,109768.84338161822,103580.84101119034,601.0833124175897,22.46021458764979,3.8166225485970635,TP
2025-06-13 04:00:00,2025-06-16 05:15:00,short,103953.0,106600.50650308181,106600.50650308181,98981.33818231967,481.83049157997743,-12.656869353593116,-2.5468303012725055,SL
2025-06-16 13:45:00,2025-06-20 17:15:00,short,107109.0,103038.43825404276,109167.67685404078,103038.43825404276,618.7022372200057,23.018147836547797,3.8003918867296296,TP
2025-06-20 20:15:00,2025-06-22 15:45:00,short,103550.0,98866.71412843135,105972.21754552601,98866.71412843135,537.8919402412477,23.897081176561045,4.522728992340555,TP
2025-06-22 20:30:00,2025-06-23 22:00:00,long,99160.1,104908.25165394912,95889.61305734735,104908.25165394912,403.22607526673664,23.0517867680958,5.796839307291051,TP
2025-06-26 04:30:00,2025-08-01 00:00:00,long,107715.6,112572.85954597454,105234.628013794,112572.85954597454,607.430338101302,26.90513750650473,4.509337130345591,TP
2025-08-01 05:15:00,2025-08-10 03:15:00,short,115537.2,118446.1114793831,118446.1114793831,110030.12672547871,587.7469027121122,-15.268061000522312,-2.517727173051706,SL
2025-08-10 08:00:00,2025-08-11 03:00:00,long,117982.7,121936.7526649742,115612.36162509781,121936.7526649742,713.7592225241082,23.34980097753937,3.3513834358547565,TP
2025-08-11 15:30:00,2025-08-14 12:30:00,long,120343.2,117869.97357766055,117869.97357766055,125009.85309058533,731.8374497827241,-15.625785637489313,-2.0551443059013264,SL
2025-08-14 21:45:00,2025-08-18 09:15:00,long,117843.7,114618.24723978288,114618.24723978288,123818.80017142186,532.3793477788792,-14.997445586761557,-2.737059987268827,SL
2025-08-18 17:15:00,2025-08-20 14:00:00,short,116470.0,112382.52941795057,118539.82957498918,112382.52941795057,794.62819288654,27.251473217055327,3.509462163689729,TP
2025-08-20 14:30:00,2025-08-22 14:30:00,short,113453.6,115934.22438376167,115934.22438376167,108880.1808275146,683.2561299223332,-15.485767841385133,-2.1864659946988585,SL
2025-08-24 19:30:00,2025-08-29 14:45:00,short,113023.7,108180.59066805983,115892.76230198993,108180.59066805983,570.2112866615842,23.977605511836252,4.285038741379171,TP
2025-08-29 21:30:00,2025-09-10 13:30:00,long,108363.0,113795.12613594992,105631.80679431283,113795.12613594992,602.8348855462384,29.73722709851279,5.012897516633831,TP
2025-09-10 18:15:00,2025-09-18 03:00:00,long,113357.1,117373.55559734741,111316.95847366356,117373.55559734741,893.7940044917488,30.953770122375914,3.5431883819781955,TP
2025-09-18 23:15:00,2025-09-22 00:30:00,long,116766.0,114801.25376222831,114801.25376222831,120663.91988752526,1011.1903249016428,-17.82360024410877,-1.6826355598133766,SL
2025-09-22 14:15:00,2025-09-25 17:15:00,short,113337.3,109987.08722417224,115026.04761325801,109987.08722417224,1106.0219339327002,31.80882182318526,2.955966637486303,TP
2025-09-26 00:45:00,2025-09-28 22:15:00,short,109419.1,111753.90014265616,111753.90014265616,104979.48126926103,817.0442279615869,-18.08784001392902,-2.133814062312844,SL
2025-09-30 12:30:00,2025-10-01 08:45:00,long,113191.6,116593.94826823262,111353.71272183149,116593.94826823262,1040.3161244618643,30.437892274430062,3.00583105834056,TP
2025-10-01 20:45:00,2025-10-03 15:45:00,long,117474.6,121786.30757598903,115216.72962404977,121786.30757598903,926.3599722853044,33.25939647238936,3.67033177894543,TP
2025-10-05 11:15:00,2025-10-07 18:15:00,long,123301.3,120698.62205938635,120698.62205938635,128332.34075885231,890.7637741080575,-19.515099112832907,-2.1108276560049637,SL
2025-10-08 02:30:00,2025-10-10 19:15:00,short,121854.5,116448.45614645476,124818.57092365666,116448.45614645476,748.9118051572125,32.62615202777407,4.43647452785514,TP
2025-10-11 16:30:00,2025-10-17 07:00:00,long,111471.8,106512.82850831772,106512.82850831772,121216.72978148829,431.49926873041983,-19.541019095979035,-4.4486331894544495,SL
2025-10-17 14:30:00,2025-10-21 15:45:00,long,105168.1,113370.72370497827,100489.55310495965,113370.72370497827,418.32115231246394,32.292451490796445,7.7995358906153704,TP
2025-10-22 00:15:00,2025-10-26 22:00:00,long,107950.0,115404.74138068844,104149.07154541062,115404.74138068844,556.0442069942407,37.95410636087108,6.905735415181513,TP
2025-10-27 13:30:00,2025-10-28 20:15:00,long,114838.4,112474.0868695456,112474.0868695456,119414.22414423432,1006.2565218051058,-21.521991061109436,-2.0588175474879424,SL
2025-10-29 04:15:00,2025-10-30 04:15:00,short,112652.0,107881.583075962,115083.65064855553,107881.583075962,929.8519219828104,38.6320846722996,4.234649117670347,TP
2025-10-30 05:45:00,2025-10-30 17:15:00,long,110199.7,106971.67103896805,106971.67103896805,116510.8448169846,724.767797503279,-21.81010289000368,-2.9292538555295025,SL
2025-10-30 20:30:00,2025-10-31 14:45:00,short,107236.0,110693.87234388603,110693.87234388603,100419.35518747666,638.1052186561968,-21.086469740225905,-3.2245443171006305,SL
2025-10-31 15:15:00,2025-11-04 08:15:00,short,110436.9,103774.05221547066,113909.60268333534,103774.05221547066,634.2283030286899,37.75669977677306,6.033171688565451,TP
2025-11-05 01:45:00,2025-11-14 06:45:00,long,100722.1,95932.01234969437,95932.01234969437,108281.9320510499,443.17107493310135,-21.430629326343844,-4.755746405511436,SL
2025-11-14 15:45:00,2025-11-18 04:45:00,short,96752.6,89127.4772916571,101052.18386699431,89127.4772916571,459.8032581552098,35.869491223567714,7.88105199068853,TP
2025-11-18 12:30:00,2025-11-20 16:45:00,long,91768.7,87946.18805026264,87946.18805026264,98443.02194720533,516.3820807493719,-21.922363987913574,-4.165376593258216,SL
2025-11-20 23:00:00,2025-11-27 02:30:00,short,87536.0,91781.80399321493,91781.80399321493,80034.7137494578,429.89844983073493,-21.195506163541257,-4.850351847485522,SL
2025-11-27 18:30:00,2025-12-01 00:15:00,long,91716.4,88713.37479765223,88713.37479765223,97355.41724452138,617.4151531782318,-20.709654341313016,-3.274251063438781,SL
2025-12-01 22:00:00,2025-12-02 15:00:00,short,86462.4,89317.85355882658,89317.85355882658,81101.30091653879,593.3143836311627,-20.069084095435972,-3.3025379342079177,SL
2025-12-02 21:00:00,2025-12-05 16:30:00,long,91174.1,88117.1858139783,88117.1858139783,97235.54547796071,566.4572933650948,-19.445525900360035,-3.352831764746464,SL
2025-12-05 20:30:00,2025-12-08 09:00:00,short,89232.9,92186.6094654079,92186.6094654079,83591.30829870353,556.1440506246464,-18.853909529156876,-3.3101125990614584,SL
2025-12-08 14:30:00,2025-12-14 22:30:00,long,91481.7,88018.47218979301,88018.47218979301,96945.00054832293,471.33557230758237,-18.220445460628518,-3.785705567569233,SL
2025-12-16 06:45:00,2025-12-17 14:45:00,short,86458.0,88992.3359854898,88992.3359854898,81586.01611035064,590.0731391810689,-17.768822150308452,-2.9312914773529353,SL
2025-12-17 15:30:00,2026-02-01 00:00:00,short,88679.0,83287.10354133182,92428.41267077407,83287.10354133182,396.4855810466793,23.79008834656769,6.080240483844183,TP
2026-02-02 00:15:00,2026-02-05 02:45:00,short,77897.5,71332.20263050978,81207.30567422631,71332.20263050978,411.3371076959392,34.3389290446095,8.428123328078845,TP
2026-02-05 08:45:00,2026-02-05 20:15:00,short,71020.9,63747.76424842135,74706.68657650992,63747.76424842135,356.6197377810641,36.23555602345336,10.240838614518607,TP
2026-02-06 01:15:00,2026-02-06 15:45:00,short,64059.7,69101.8047555268,69101.8047555268,54154.85342042801,248.94891636772076,-19.793795309987434,-7.870946563169672,SL
2026-02-06 17:45:00,2026-03-17 01:00:00,short,70707.3,75771.37530989488,75771.37530989488,60408.95092776042,265.29953873941844,-19.213061948585164,-7.162026141423696,SL
2026-03-17 04:00:00,2026-03-18 12:30:00,long,74642.0,72310.65361539579,72310.65361539579,79062.74803700205,589.8893220727066,-18.896341916794245,-3.12337073578443,SL
2026-03-20 07:15:00,2026-03-22 21:00:00,long,70420.7,67998.4851345471,67998.4851345471,74941.05208755104,519.1696654218791,-18.272875933969758,-3.4396347458245957,SL
2026-03-23 00:00:00,2026-03-25 11:15:00,long,67924.3,71844.53678542505,65922.52202345066,71844.53678542505,587.3407353298925,33.428375258513185,5.77147911045833,TP
2026-03-26 02:30:00,2026-03-26 15:15:00,long,70834.9,68597.52835481541,68597.52835481541,75291.50365596576,579.762072873999,-18.776014839667752,-3.1585724624225957,SL
2026-03-27 00:00:00,2026-03-27 10:45:00,long,68894.2,66594.18554490028,66594.18554490028,73230.99960869414,531.6479502326492,-18.17424309636464,-3.3384732751083854,SL
2026-03-28 21:45:00,2026-03-31 23:45:00,long,66644.8,68241.5,64775.72392098215,70333.3001152667,613.4244551301973,14.205903347366567,2.3958358341535977,END
