datetime,equity
2025-08-07 22:45:00,2008.7556103644488
2025-08-09 08:45:00,1942.7645113258125
2025-08-09 20:30:00,1882.0307705600542
2025-08-10 20:15:00,1822.0827841062824
2025-08-13 10:00:00,1763.2480131695465
2025-08-14 06:15:00,1706.2584759998977
2025-08-17 13:45:00,1651.3755640605184
2025-08-18 16:00:00,1597.3969500319993
2025-08-19 13:30:00,1545.4295507894017
2025-08-21 13:45:00,1491.5834689076078
2025-08-22 14:00:00,1441.041954416543
2025-08-24 19:30:00,1704.6501631651745
2025-08-25 15:15:00,1649.1084892900928
2025-08-29 08:30:00,1596.4850030196421
2025-08-31 08:15:00,1553.6088063495233
2025-09-01 07:45:00,1502.8522342613032
2025-09-05 07:15:00,1634.709894547937
2025-09-06 16:00:00,1582.4202383024704
2025-09-10 13:00:00,1998.5917114112442
2025-09-11 12:30:00,1924.4635581147866
2025-09-15 08:45:00,1859.8047760327918
2025-09-16 08:30:00,1796.138332025884
2025-09-17 04:30:00,1733.3837981323
2025-09-17 22:45:00,1674.8125704136457
2025-09-22 05:45:00,1999.6882991533
2025-09-23 15:00:00,1929.821129987425
2025-09-25 09:15:00,1860.699336328502
2025-09-26 18:15:00,1799.0414519391181
2025-09-28 11:15:00,1747.3111805473357
2025-09-30 00:45:00,1898.7134149815984
2025-10-01 14:00:00,2063.9190521877695
2025-10-03 15:45:00,2244.2239193527785
2025-10-07 16:15:00,2564.6865132020102
2025-10-08 13:30:00,2477.7010363933464
2025-10-09 14:30:00,2398.1009136000525
2025-10-10 08:45:00,2316.306960906841
2025-10-10 21:00:00,2520.9845172414107
2025-10-12 15:00:00,2442.8761973794126
2025-10-13 19:15:00,2364.702535165494
2025-10-16 16:30:00,2697.743572758575
2025-10-17 05:30:00,2605.1313742663115
2025-10-21 15:15:00,2876.3805334923504
2025-10-23 06:45:00,2786.2369004736843
2025-10-26 22:00:00,3558.935068488556
2025-10-28 09:00:00,3431.221109693459
2025-10-29 07:15:00,3310.167563332134
2025-10-30 13:30:00,3601.004092629577
2025-11-03 06:45:00,3484.868964537486
2025-11-04 20:15:00,4049.5415985934146
2025-11-06 14:45:00,3921.490346239117
2025-11-08 14:00:00,3798.261091839415
2025-11-11 21:30:00,3676.7700612453737
2025-11-12 14:45:00,3554.591365115683
2025-11-14 04:30:00,3878.5158091572225
2025-11-15 01:45:00,3753.143993519583
2025-11-15 13:15:00,3622.237872697748
2025-11-17 08:15:00,3507.3840226867196
2025-11-18 16:15:00,3397.406531171456
2025-11-20 02:00:00,3286.779940699822
2025-11-21 07:30:00,3578.4746466953175
2025-11-21 17:00:00,3467.752737305771
2025-11-23 07:15:00,3355.529233046281
2025-11-24 17:45:00,3249.8732290436487
2025-11-26 17:15:00,3146.318910421966
2025-11-28 01:00:00,3037.4502986781918
2025-11-28 16:15:00,2933.650636425013
2025-11-29 17:30:00,2834.9765260011286
2025-12-01 00:45:00,3083.8257416417277
2025-12-02 01:00:00,2982.7804975678328
2025-12-02 15:45:00,3297.0071724932986
2025-12-09 15:45:00,3587.253236721398
2025-12-10 10:00:00,3466.9054498770756
2025-12-10 21:00:00,3354.467216174764
2025-12-12 00:45:00,3245.3783286547655
2025-12-15 18:30:00,3532.8189715457943
2025-12-16 13:45:00,3418.123096799677
2025-12-18 10:30:00,3310.617055352238
2025-12-19 03:00:00,3206.9295562658813
2025-12-20 18:45:00,3086.821362025139
2025-12-22 14:30:00,2979.3582379802706
2025-12-23 16:00:00,2879.3138463816626
2025-12-24 16:30:00,2781.1151230555643
2025-12-25 14:00:00,2701.539463775014
2025-12-26 02:00:00,2614.3004381571477
2025-12-29 09:15:00,2528.4480674564093
2025-12-30 08:00:00,2441.361024772912
2026-02-01 00:00:00,2655.118366246006
2026-02-02 12:15:00,2570.729896208257
2026-02-05 15:00:00,2825.909678865268
2026-02-06 01:00:00,2738.5744766489147
2026-02-23 01:15:00,2653.546217447992
2026-02-25 15:00:00,2888.5514089039198
2026-02-27 04:00:00,2781.614253421226
2026-02-28 13:45:00,2692.977325200351
2026-03-02 14:45:00,2608.376104233253
2026-03-03 16:15:00,2523.20553158539
2026-03-06 17:30:00,2444.789005899706
2026-03-07 11:15:00,2360.9470756552855
2026-03-08 10:15:00,2285.746552554679
2026-03-10 14:00:00,2212.331203487113
2026-03-11 12:30:00,2139.45709005997
2026-03-16 03:30:00,2438.478506866586
2026-03-17 03:30:00,2356.4386129571985
2026-03-18 20:00:00,2585.081903444979
2026-03-20 08:00:00,2503.5884089164183
2026-03-22 21:00:00,3446.1594322605606
2026-03-24 00:30:00,3324.1546075956535
2026-03-24 22:00:00,3214.739832442864
2026-03-27 10:45:00,4019.307132907878
2026-03-28 23:00:00,3885.7528547106836
2026-03-29 20:15:00,3743.434847045558
2026-03-30 14:15:00,3614.8790295005274
2026-03-31 23:45:00,3690.5052359616107
